Date,Price,Open,High,Low,Vol.,Change %,Type
09/12/2022,101.61,101.61,101.61,101.61,,-0.61%,Iron Ore Fines 62%
09/09/2022,102.23,102.23,102.23,102.23,,2.14%,Iron Ore Fines 62%
09/08/2022,100.09,100.09,100.09,100.09,,2.99%,Iron Ore Fines 62%
09/07/2022,97.18,97.18,97.18,97.18,,-0.44%,Iron Ore Fines 62%
09/06/2022,97.61,97.61,97.61,97.61,,-0.87%,Iron Ore Fines 62%
09/05/2022,98.47,98.47,98.47,98.47,,3.28%,Iron Ore Fines 62%
09/02/2022,95.34,95.34,95.34,95.34,,-1.09%,Iron Ore Fines 62%
09/01/2022,96.39,96.39,96.39,96.39,,-4.72%,Iron Ore Fines 62%
08/31/2022,101.16,104.76,104.76,101.16,,-3.19%,Iron Ore Fines 62%
08/30/2022,104.49,104.49,104.49,104.49,,-0.60%,Iron Ore Fines 62%
08/29/2022,105.12,105.12,105.12,105.12,,-0.25%,Iron Ore Fines 62%
08/26/2022,105.38,105.38,105.38,105.38,,0.40%,Iron Ore Fines 62%
08/25/2022,104.96,104.96,104.96,104.96,,-0.18%,Iron Ore Fines 62%
08/24/2022,105.15,105.15,105.15,105.15,,0.22%,Iron Ore Fines 62%
08/23/2022,104.92,104.92,104.92,104.92,,0.53%,Iron Ore Fines 62%
08/22/2022,104.37,104.37,104.37,104.37,,0.15%,Iron Ore Fines 62%
08/19/2022,104.21,104.21,104.21,104.21,,-0.49%,Iron Ore Fines 62%
08/18/2022,104.72,104.72,104.72,104.72,,0.12%,Iron Ore Fines 62%
08/17/2022,104.59,104.59,104.59,104.59,,-1.91%,Iron Ore Fines 62%
08/16/2022,106.63,106.63,106.63,106.63,,-0.15%,Iron Ore Fines 62%
08/15/2022,106.79,106.79,106.79,106.79,,-2.79%,Iron Ore Fines 62%
08/12/2022,109.86,109.86,109.86,109.86,,-1.04%,Iron Ore Fines 62%
08/11/2022,111.01,111.01,111.01,111.01,,1.59%,Iron Ore Fines 62%
08/10/2022,109.27,109.27,109.27,109.27,,-0.01%,Iron Ore Fines 62%
08/09/2022,109.28,109.28,109.28,109.28,,-1.51%,Iron Ore Fines 62%
08/08/2022,110.95,110.95,110.95,110.95,,1.69%,Iron Ore Fines 62%
08/05/2022,109.11,109.11,109.11,109.11,,2.45%,Iron Ore Fines 62%
08/04/2022,106.5,106.5,106.5,106.5,,-3.52%,Iron Ore Fines 62%
08/03/2022,110.38,110.38,110.38,110.38,,-3.80%,Iron Ore Fines 62%
08/02/2022,114.74,114.74,114.74,114.74,,-0.10%,Iron Ore Fines 62%
08/01/2022,114.86,114.86,114.86,114.86,,-0.54%,Iron Ore Fines 62%
07/29/2022,115.48,107.22,115.48,107.22,,7.37%,Iron Ore Fines 62%
07/28/2022,107.55,107.55,107.55,107.55,,1.01%,Iron Ore Fines 62%
07/27/2022,106.47,106.47,106.47,106.47,,0.11%,Iron Ore Fines 62%
07/26/2022,106.35,106.35,106.35,106.35,,1.28%,Iron Ore Fines 62%
07/25/2022,105.01,105.01,105.01,105.01,,0.53%,Iron Ore Fines 62%
07/22/2022,104.46,104.46,104.46,104.46,,1.06%,Iron Ore Fines 62%
07/21/2022,103.36,103.36,103.36,103.36,,-0.71%,Iron Ore Fines 62%
07/20/2022,104.1,104.1,104.1,104.1,,0.93%,Iron Ore Fines 62%
07/19/2022,103.14,103.14,103.14,103.14,,-2.01%,Iron Ore Fines 62%
07/18/2022,105.26,105.26,105.26,105.26,,2.12%,Iron Ore Fines 62%
07/15/2022,103.07,103.07,103.07,103.07,,-1.80%,Iron Ore Fines 62%
07/14/2022,104.96,104.96,104.96,104.96,,-4.81%,Iron Ore Fines 62%
07/13/2022,110.26,110.26,110.26,110.26,,1.91%,Iron Ore Fines 62%
07/12/2022,108.19,108.19,108.19,108.19,,-3.10%,Iron Ore Fines 62%
07/11/2022,111.65,111.65,111.65,111.65,,-1.85%,Iron Ore Fines 62%
07/08/2022,113.76,113.76,113.76,113.76,,-0.37%,Iron Ore Fines 62%
07/07/2022,114.18,114.18,114.18,114.18,,1.65%,Iron Ore Fines 62%
07/06/2022,112.33,112.33,112.33,112.33,,-0.96%,Iron Ore Fines 62%
07/05/2022,113.42,113.42,113.42,113.42,,3.17%,Iron Ore Fines 62%
07/04/2022,109.94,109.94,109.94,109.94,,-4.59%,Iron Ore Fines 62%
07/01/2022,115.23,115.23,115.23,115.23,,-3.52%,Iron Ore Fines 62%
06/30/2022,119.44,130.0,130.0,119.44,,-8.20%,Iron Ore Fines 62%
06/29/2022,130.11,130.11,130.11,130.11,,-0.13%,Iron Ore Fines 62%
06/28/2022,130.28,130.28,130.28,130.28,,0.46%,Iron Ore Fines 62%
06/27/2022,129.68,129.68,129.68,129.68,,0.89%,Iron Ore Fines 62%
06/24/2022,128.53,128.53,128.53,128.53,,-0.61%,Iron Ore Fines 62%
06/23/2022,129.32,129.32,129.32,129.32,,1.81%,Iron Ore Fines 62%
06/22/2022,127.02,127.02,127.02,127.02,,-1.48%,Iron Ore Fines 62%
06/21/2022,128.93,128.93,128.93,128.93,,0.73%,Iron Ore Fines 62%
06/20/2022,128.0,128.0,128.0,128.0,,-2.57%,Iron Ore Fines 62%
06/17/2022,131.38,131.38,131.38,131.38,,-2.71%,Iron Ore Fines 62%
06/16/2022,135.04,135.04,135.04,135.04,,-0.32%,Iron Ore Fines 62%
06/15/2022,135.47,135.47,135.47,135.47,,-2.02%,Iron Ore Fines 62%
06/14/2022,138.26,138.26,138.26,138.26,,-0.91%,Iron Ore Fines 62%
06/13/2022,139.53,139.53,139.53,139.53,,-1.99%,Iron Ore Fines 62%
06/10/2022,142.37,142.37,142.37,142.37,,-1.01%,Iron Ore Fines 62%
06/09/2022,143.82,143.82,143.82,143.82,,-1.41%,Iron Ore Fines 62%
06/08/2022,145.88,145.88,145.88,145.88,,0.05%,Iron Ore Fines 62%
06/07/2022,145.81,145.81,145.81,145.81,,0.39%,Iron Ore Fines 62%
06/06/2022,145.24,145.24,145.24,145.24,,0.58%,Iron Ore Fines 62%
06/03/2022,144.4,144.4,144.4,144.4,,1.55%,Iron Ore Fines 62%
06/02/2022,142.2,142.2,142.2,142.2,,5.07%,Iron Ore Fines 62%
06/01/2022,135.34,135.34,135.34,135.34,,0.24%,Iron Ore Fines 62%
05/31/2022,135.02,133.51,135.02,133.51,,1.06%,Iron Ore Fines 62%
05/30/2022,133.6,133.6,133.6,133.6,,0.14%,Iron Ore Fines 62%
05/27/2022,133.41,133.41,133.41,133.41,,0.71%,Iron Ore Fines 62%
05/26/2022,132.47,132.47,132.47,132.47,,-0.65%,Iron Ore Fines 62%
05/25/2022,133.34,133.34,133.34,133.34,,0.18%,Iron Ore Fines 62%
05/24/2022,133.1,133.1,133.1,133.1,,-0.89%,Iron Ore Fines 62%
05/23/2022,134.29,134.29,134.29,134.29,,-0.05%,Iron Ore Fines 62%
05/20/2022,134.36,134.36,134.36,134.36,,2.54%,Iron Ore Fines 62%
05/19/2022,131.03,131.03,131.03,131.03,,0.85%,Iron Ore Fines 62%
05/18/2022,129.92,129.92,129.92,129.92,,-1.26%,Iron Ore Fines 62%
05/17/2022,131.58,131.58,131.58,131.58,,-0.69%,Iron Ore Fines 62%
05/16/2022,132.5,132.5,132.5,132.5,,1.20%,Iron Ore Fines 62%
05/13/2022,130.93,130.93,130.93,130.93,,0.59%,Iron Ore Fines 62%
05/12/2022,130.16,130.16,130.16,130.16,,-3.01%,Iron Ore Fines 62%
05/11/2022,134.2,134.2,134.2,134.2,,3.02%,Iron Ore Fines 62%
05/10/2022,130.27,130.27,130.27,130.27,,-1.30%,Iron Ore Fines 62%
05/09/2022,131.99,131.99,131.99,131.99,,-4.66%,Iron Ore Fines 62%
05/06/2022,138.44,138.44,138.44,138.44,,-4.66%,Iron Ore Fines 62%
05/05/2022,145.2,145.2,145.2,145.2,,1.68%,Iron Ore Fines 62%
05/04/2022,142.8,142.8,142.8,142.8,,-0.53%,Iron Ore Fines 62%
05/03/2022,143.56,143.56,143.56,143.56,,-1.87%,Iron Ore Fines 62%
05/02/2022,146.3,146.3,146.3,146.3,,0.00%,Iron Ore Fines 62%
04/29/2022,146.3,150.77,150.77,146.3,,-2.86%,Iron Ore Fines 62%
04/28/2022,150.61,150.61,150.61,150.61,,0.06%,Iron Ore Fines 62%
04/27/2022,150.52,150.52,150.52,150.52,,0.09%,Iron Ore Fines 62%
04/26/2022,150.39,150.39,150.39,150.39,,0.44%,Iron Ore Fines 62%
04/25/2022,149.73,149.73,149.73,149.73,,-2.32%,Iron Ore Fines 62%
04/22/2022,153.29,153.29,153.29,153.29,,-0.04%,Iron Ore Fines 62%
04/21/2022,153.35,153.35,153.35,153.35,,-0.14%,Iron Ore Fines 62%
04/20/2022,153.57,153.57,153.57,153.57,,0.05%,Iron Ore Fines 62%
04/19/2022,153.49,153.49,153.49,153.49,,-1.09%,Iron Ore Fines 62%
04/18/2022,155.18,155.18,155.18,155.18,,0.03%,Iron Ore Fines 62%
04/15/2022,155.14,155.14,155.14,155.14,,0.00%,Iron Ore Fines 62%
04/14/2022,155.14,155.14,155.14,155.14,,0.92%,Iron Ore Fines 62%
04/13/2022,153.72,153.72,153.72,153.72,,-1.35%,Iron Ore Fines 62%
04/12/2022,155.83,155.83,155.83,155.83,,1.73%,Iron Ore Fines 62%
04/11/2022,153.18,153.18,153.18,153.18,,-1.49%,Iron Ore Fines 62%
04/08/2022,155.5,155.5,155.5,155.5,,-0.73%,Iron Ore Fines 62%
04/07/2022,156.64,156.64,156.64,156.64,,-2.14%,Iron Ore Fines 62%
04/06/2022,160.07,160.07,160.07,160.07,,-1.36%,Iron Ore Fines 62%
04/05/2022,162.27,162.27,162.27,162.27,,0.17%,Iron Ore Fines 62%
04/04/2022,162.0,162.0,162.0,162.0,,1.26%,Iron Ore Fines 62%
04/01/2022,159.98,159.98,159.98,159.98,,1.04%,Iron Ore Fines 62%
03/31/2022,158.34,150.84,158.34,150.84,,4.94%,Iron Ore Fines 62%
03/30/2022,150.88,150.88,150.88,150.88,,0.38%,Iron Ore Fines 62%
03/29/2022,150.31,150.31,150.31,150.31,,0.19%,Iron Ore Fines 62%
03/28/2022,150.03,150.03,150.03,150.03,,-0.09%,Iron Ore Fines 62%
03/25/2022,150.17,150.17,150.17,150.17,,0.78%,Iron Ore Fines 62%
03/24/2022,149.01,149.01,149.01,149.01,,0.06%,Iron Ore Fines 62%
03/23/2022,148.92,148.92,148.92,148.92,,0.30%,Iron Ore Fines 62%
03/22/2022,148.48,148.48,148.48,148.48,,-1.16%,Iron Ore Fines 62%
03/21/2022,150.23,150.23,150.23,150.23,,-0.74%,Iron Ore Fines 62%
03/18/2022,151.35,151.35,151.35,151.35,,1.80%,Iron Ore Fines 62%
03/17/2022,148.67,148.67,148.67,148.67,,-0.26%,Iron Ore Fines 62%
03/16/2022,149.06,149.06,149.06,149.06,,4.07%,Iron Ore Fines 62%
03/15/2022,143.23,143.23,143.23,143.23,,-3.52%,Iron Ore Fines 62%
03/14/2022,148.45,148.45,148.45,148.45,,-3.80%,Iron Ore Fines 62%
03/11/2022,154.31,154.31,154.31,154.31,,-2.53%,Iron Ore Fines 62%
03/10/2022,158.31,158.31,158.31,158.31,,-0.35%,Iron Ore Fines 62%
03/09/2022,158.87,158.87,158.87,158.87,,-1.31%,Iron Ore Fines 62%
03/08/2022,160.98,160.98,160.98,160.98,,-0.07%,Iron Ore Fines 62%
03/07/2022,161.1,161.1,161.1,161.1,,5.36%,Iron Ore Fines 62%
03/04/2022,152.9,152.9,152.9,152.9,,-0.99%,Iron Ore Fines 62%
03/03/2022,154.43,154.43,154.43,154.43,,5.48%,Iron Ore Fines 62%
03/02/2022,146.4,146.4,146.4,146.4,,0.29%,Iron Ore Fines 62%
03/01/2022,145.97,145.97,145.97,145.97,,3.86%,Iron Ore Fines 62%
02/28/2022,140.54,141.99,141.99,140.54,,-0.72%,Iron Ore Fines 62%
02/25/2022,141.56,141.56,141.56,141.56,,-0.44%,Iron Ore Fines 62%
02/24/2022,142.18,142.18,142.18,142.18,,0.01%,Iron Ore Fines 62%
02/23/2022,142.17,142.17,142.17,142.17,,-0.01%,Iron Ore Fines 62%
02/22/2022,142.18,142.18,142.18,142.18,,-0.53%,Iron Ore Fines 62%
02/21/2022,142.94,142.94,142.94,142.94,,1.87%,Iron Ore Fines 62%
02/18/2022,140.31,140.31,140.31,140.31,,-0.57%,Iron Ore Fines 62%
02/17/2022,141.11,141.11,141.11,141.11,,-1.86%,Iron Ore Fines 62%
02/16/2022,143.78,143.78,143.78,143.78,,1.15%,Iron Ore Fines 62%
02/15/2022,142.15,142.15,142.15,142.15,,-4.51%,Iron Ore Fines 62%
02/14/2022,148.86,148.86,148.86,148.86,,-0.59%,Iron Ore Fines 62%
02/11/2022,149.75,149.75,149.75,149.75,,-1.51%,Iron Ore Fines 62%
02/10/2022,152.05,152.05,152.05,152.05,,3.64%,Iron Ore Fines 62%
02/09/2022,146.71,146.71,146.71,146.71,,-1.49%,Iron Ore Fines 62%
02/08/2022,148.93,148.93,148.93,148.93,,0.36%,Iron Ore Fines 62%
02/07/2022,148.4,148.4,148.4,148.4,,1.96%,Iron Ore Fines 62%
02/04/2022,145.55,145.55,145.55,145.55,,0.56%,Iron Ore Fines 62%
02/03/2022,144.74,144.74,144.74,144.74,,3.08%,Iron Ore Fines 62%
02/02/2022,140.42,140.42,140.42,140.42,,1.95%,Iron Ore Fines 62%
02/01/2022,137.73,137.73,137.73,137.73,,0.63%,Iron Ore Fines 62%
01/31/2022,136.87,131.15,136.87,131.15,,4.17%,Iron Ore Fines 62%
01/28/2022,131.39,131.39,131.39,131.39,,0.68%,Iron Ore Fines 62%
01/27/2022,130.5,130.5,130.5,130.5,,0.00%,Iron Ore Fines 62%
01/26/2022,130.5,130.5,130.5,130.5,,0.16%,Iron Ore Fines 62%
01/25/2022,130.29,130.29,130.29,130.29,,0.84%,Iron Ore Fines 62%
01/24/2022,129.21,129.21,129.21,129.21,,-0.88%,Iron Ore Fines 62%
01/21/2022,130.36,130.36,130.36,130.36,,0.79%,Iron Ore Fines 62%
01/20/2022,129.34,129.34,129.34,129.34,,0.98%,Iron Ore Fines 62%
01/19/2022,128.08,128.08,128.08,128.08,,1.11%,Iron Ore Fines 62%
01/18/2022,126.68,126.68,126.68,126.68,,0.82%,Iron Ore Fines 62%
01/17/2022,125.65,125.65,125.65,125.65,,-0.91%,Iron Ore Fines 62%
01/14/2022,126.8,126.8,126.8,126.8,,-0.77%,Iron Ore Fines 62%
01/13/2022,127.79,127.79,127.79,127.79,,-1.53%,Iron Ore Fines 62%
01/12/2022,129.78,129.78,129.78,129.78,,1.69%,Iron Ore Fines 62%
01/11/2022,127.62,127.62,127.62,127.62,,2.06%,Iron Ore Fines 62%
01/10/2022,125.05,125.05,125.05,125.05,,-1.33%,Iron Ore Fines 62%
01/07/2022,126.73,126.73,126.73,126.73,,-0.20%,Iron Ore Fines 62%
01/06/2022,126.98,126.98,126.98,126.98,,2.23%,Iron Ore Fines 62%
01/05/2022,124.21,124.21,124.21,124.21,,1.74%,Iron Ore Fines 62%
01/04/2022,122.09,122.09,122.09,122.09,,-0.49%,Iron Ore Fines 62%
01/03/2022,122.69,122.69,122.69,122.69,,1.34%,Iron Ore Fines 62%
12/31/2021,121.07,112.5,121.07,112.5,,7.41%,Iron Ore Fines 62%
12/30/2021,112.72,112.72,112.72,112.72,,0.28%,Iron Ore Fines 62%
12/29/2021,112.4,112.4,112.4,112.4,,-0.28%,Iron Ore Fines 62%
12/28/2021,112.71,112.71,112.71,112.71,,-0.63%,Iron Ore Fines 62%
12/27/2021,113.43,113.43,113.43,113.43,,-0.69%,Iron Ore Fines 62%
12/24/2021,114.22,114.22,114.22,114.22,,0.39%,Iron Ore Fines 62%
12/23/2021,113.78,113.78,113.78,113.78,,-0.18%,Iron Ore Fines 62%
12/22/2021,113.99,113.99,113.99,113.99,,-0.49%,Iron Ore Fines 62%
12/21/2021,114.55,114.55,114.55,114.55,,0.46%,Iron Ore Fines 62%
12/20/2021,114.03,114.03,114.03,114.03,,2.00%,Iron Ore Fines 62%
12/17/2021,111.79,111.79,111.79,111.79,,1.53%,Iron Ore Fines 62%
12/16/2021,110.11,110.11,110.11,110.11,,2.15%,Iron Ore Fines 62%
12/15/2021,107.79,107.79,107.79,107.79,,0.21%,Iron Ore Fines 62%
12/14/2021,107.56,107.56,107.56,107.56,,-1.26%,Iron Ore Fines 62%
12/13/2021,108.93,108.93,108.93,108.93,,3.58%,Iron Ore Fines 62%
12/10/2021,105.17,105.17,105.17,105.17,,-0.27%,Iron Ore Fines 62%
12/09/2021,105.45,105.45,105.45,105.45,,-2.13%,Iron Ore Fines 62%
12/08/2021,107.74,107.74,107.74,107.74,,-0.04%,Iron Ore Fines 62%
12/07/2021,107.78,107.78,107.78,107.78,,3.60%,Iron Ore Fines 62%
12/06/2021,104.03,104.03,104.03,104.03,,3.29%,Iron Ore Fines 62%
12/03/2021,100.72,100.72,100.72,100.72,,-0.11%,Iron Ore Fines 62%
12/02/2021,100.83,100.83,100.83,100.83,,-2.32%,Iron Ore Fines 62%
12/01/2021,103.23,103.23,103.23,103.23,,0.96%,Iron Ore Fines 62%
11/30/2021,102.25,94.97,102.25,94.97,,7.44%,Iron Ore Fines 62%
11/29/2021,95.17,94.69,95.17,94.69,,-0.44%,Iron Ore Fines 62%
11/25/2021,95.59,95.59,95.59,95.59,,-0.49%,Iron Ore Fines 62%
11/24/2021,96.06,96.06,96.06,96.06,,1.37%,Iron Ore Fines 62%
11/23/2021,94.76,94.76,94.76,94.76,,1.27%,Iron Ore Fines 62%
11/22/2021,93.57,93.57,93.57,93.57,,1.00%,Iron Ore Fines 62%
11/19/2021,92.64,92.64,92.64,92.64,,2.30%,Iron Ore Fines 62%
11/18/2021,90.56,90.56,90.56,90.56,,-1.33%,Iron Ore Fines 62%
11/17/2021,91.78,91.78,91.78,91.78,,-0.23%,Iron Ore Fines 62%
11/16/2021,91.99,91.99,91.99,91.99,,0.47%,Iron Ore Fines 62%
11/15/2021,91.56,91.56,91.56,91.56,,-0.59%,Iron Ore Fines 62%
11/12/2021,92.1,92.1,92.1,92.1,,-2.10%,Iron Ore Fines 62%
11/11/2021,94.08,94.08,94.08,94.08,,3.73%,Iron Ore Fines 62%
11/10/2021,90.7,90.7,90.7,90.7,,-2.47%,Iron Ore Fines 62%
11/09/2021,93.0,93.0,93.0,93.0,,-0.73%,Iron Ore Fines 62%
11/08/2021,93.68,93.68,93.68,93.68,,-0.04%,Iron Ore Fines 62%
11/05/2021,93.72,93.72,93.72,93.72,,-2.57%,Iron Ore Fines 62%
11/04/2021,96.19,96.19,96.19,96.19,,-3.04%,Iron Ore Fines 62%
11/03/2021,99.21,99.21,99.21,99.21,,3.21%,Iron Ore Fines 62%
11/02/2021,96.12,96.12,96.12,96.12,,-5.86%,Iron Ore Fines 62%
11/01/2021,102.1,102.1,102.1,102.1,,-3.85%,Iron Ore Fines 62%
10/29/2021,106.19,121.23,121.23,106.19,,-12.72%,Iron Ore Fines 62%
10/28/2021,121.66,121.66,121.66,121.66,,-0.14%,Iron Ore Fines 62%
10/27/2021,121.83,121.83,121.83,121.83,,-0.26%,Iron Ore Fines 62%
10/26/2021,122.15,122.15,122.15,122.15,,0.11%,Iron Ore Fines 62%
10/25/2021,122.02,122.02,122.02,122.02,,0.41%,Iron Ore Fines 62%
10/22/2021,121.52,121.52,121.52,121.52,,0.32%,Iron Ore Fines 62%
10/21/2021,121.13,121.13,121.13,121.13,,-1.58%,Iron Ore Fines 62%
10/20/2021,123.08,123.08,123.08,123.08,,-0.10%,Iron Ore Fines 62%
10/19/2021,123.2,123.2,123.2,123.2,,-0.36%,Iron Ore Fines 62%
10/18/2021,123.65,123.65,123.65,123.65,,0.09%,Iron Ore Fines 62%
10/15/2021,123.54,123.54,123.54,123.54,,-0.37%,Iron Ore Fines 62%
10/14/2021,124.0,124.0,124.0,124.0,,1.16%,Iron Ore Fines 62%
10/13/2021,122.58,122.58,122.58,122.58,,-3.31%,Iron Ore Fines 62%
10/12/2021,126.78,126.78,126.78,126.78,,-3.74%,Iron Ore Fines 62%
10/11/2021,131.71,131.71,131.71,131.71,,7.01%,Iron Ore Fines 62%
10/08/2021,123.08,123.08,123.08,123.08,,4.08%,Iron Ore Fines 62%
10/07/2021,118.25,118.25,118.25,118.25,,0.32%,Iron Ore Fines 62%
10/06/2021,117.87,117.87,117.87,117.87,,0.14%,Iron Ore Fines 62%
10/05/2021,117.71,117.71,117.71,117.71,,-0.18%,Iron Ore Fines 62%
10/04/2021,117.92,117.92,117.92,117.92,,2.12%,Iron Ore Fines 62%
10/01/2021,115.47,115.47,115.47,115.47,,-1.87%,Iron Ore Fines 62%
09/30/2021,117.67,119.65,119.65,117.67,,-1.42%,Iron Ore Fines 62%
09/29/2021,119.37,119.37,119.37,119.37,,0.17%,Iron Ore Fines 62%
09/28/2021,119.17,119.17,119.17,119.17,,-1.06%,Iron Ore Fines 62%
09/27/2021,120.45,120.45,120.45,120.45,,1.77%,Iron Ore Fines 62%
09/24/2021,118.35,118.35,118.35,118.35,,0.21%,Iron Ore Fines 62%
09/23/2021,118.1,118.1,118.1,118.1,,0.49%,Iron Ore Fines 62%
09/22/2021,117.52,117.52,117.52,117.52,,4.06%,Iron Ore Fines 62%
09/21/2021,112.94,112.94,112.94,112.94,,-0.14%,Iron Ore Fines 62%
09/20/2021,113.1,113.1,113.1,113.1,,-1.27%,Iron Ore Fines 62%
09/17/2021,114.55,114.55,114.55,114.55,,-3.36%,Iron Ore Fines 62%
09/16/2021,118.53,118.53,118.53,118.53,,-4.02%,Iron Ore Fines 62%
09/15/2021,123.49,123.49,123.49,123.49,,-2.60%,Iron Ore Fines 62%
09/14/2021,126.79,126.79,126.79,126.79,,-0.61%,Iron Ore Fines 62%
09/13/2021,127.57,127.57,127.57,127.57,,-3.18%,Iron Ore Fines 62%
09/10/2021,131.76,131.76,131.76,131.76,,-0.98%,Iron Ore Fines 62%
09/09/2021,133.07,133.07,133.07,133.07,,-1.20%,Iron Ore Fines 62%
09/08/2021,134.69,134.69,134.69,134.69,,-2.93%,Iron Ore Fines 62%
09/07/2021,138.75,138.75,138.75,138.75,,3.40%,Iron Ore Fines 62%
09/06/2021,134.19,134.19,134.19,134.19,,-7.50%,Iron Ore Fines 62%
09/03/2021,145.07,145.07,145.07,145.07,,3.25%,Iron Ore Fines 62%
09/02/2021,140.51,140.51,140.51,140.51,,-1.73%,Iron Ore Fines 62%
09/01/2021,142.99,142.99,142.99,142.99,,-6.03%,Iron Ore Fines 62%
08/31/2021,152.16,159.25,159.25,152.16,,-4.64%,Iron Ore Fines 62%
08/30/2021,159.56,159.56,159.56,159.56,,-0.02%,Iron Ore Fines 62%
08/27/2021,159.59,159.59,159.59,159.59,,0.51%,Iron Ore Fines 62%
08/26/2021,158.78,158.78,158.78,158.78,,0.27%,Iron Ore Fines 62%
08/25/2021,158.36,158.36,158.36,158.36,,0.36%,Iron Ore Fines 62%
08/24/2021,157.79,157.79,157.79,157.79,,2.36%,Iron Ore Fines 62%
08/23/2021,154.15,154.15,154.15,154.15,,-0.10%,Iron Ore Fines 62%
08/20/2021,154.31,154.31,154.31,154.31,,1.53%,Iron Ore Fines 62%
08/19/2021,151.99,151.99,151.99,151.99,,-5.15%,Iron Ore Fines 62%
08/18/2021,160.25,160.25,160.25,160.25,,-2.72%,Iron Ore Fines 62%
08/17/2021,164.73,164.73,164.73,164.73,,-0.75%,Iron Ore Fines 62%
08/16/2021,165.97,165.97,165.97,165.97,,0.39%,Iron Ore Fines 62%
08/13/2021,165.33,165.33,165.33,165.33,,0.22%,Iron Ore Fines 62%
08/12/2021,164.96,164.96,164.96,164.96,,-2.14%,Iron Ore Fines 62%
08/11/2021,168.56,168.56,168.56,168.56,,1.68%,Iron Ore Fines 62%
08/10/2021,165.77,165.77,165.77,165.77,,-0.26%,Iron Ore Fines 62%
08/09/2021,166.2,166.2,166.2,166.2,,-3.57%,Iron Ore Fines 62%
08/06/2021,172.35,172.35,172.35,172.35,,-0.74%,Iron Ore Fines 62%
08/05/2021,173.63,173.63,173.63,173.63,,-4.76%,Iron Ore Fines 62%
08/04/2021,182.31,182.31,182.31,182.31,,-0.09%,Iron Ore Fines 62%
08/03/2021,182.47,182.47,182.47,182.47,,0.67%,Iron Ore Fines 62%
08/02/2021,181.26,181.26,181.26,181.26,,0.81%,Iron Ore Fines 62%
07/30/2021,179.81,211.99,211.99,179.81,,-15.64%,Iron Ore Fines 62%
07/29/2021,213.15,213.15,213.15,213.15,,-0.18%,Iron Ore Fines 62%
07/28/2021,213.54,213.54,213.54,213.54,,0.22%,Iron Ore Fines 62%
07/27/2021,213.08,213.08,213.08,213.08,,-0.15%,Iron Ore Fines 62%
07/26/2021,213.4,213.4,213.4,213.4,,0.21%,Iron Ore Fines 62%
07/23/2021,212.96,212.96,212.96,212.96,,-0.44%,Iron Ore Fines 62%
07/22/2021,213.91,213.91,213.91,213.91,,-1.64%,Iron Ore Fines 62%
07/21/2021,217.47,217.47,217.47,217.47,,-0.78%,Iron Ore Fines 62%
07/20/2021,219.19,219.19,219.19,219.19,,-0.11%,Iron Ore Fines 62%
07/19/2021,219.43,219.43,219.43,219.43,,-0.11%,Iron Ore Fines 62%
07/16/2021,219.67,219.67,219.67,219.67,,0.55%,Iron Ore Fines 62%
07/15/2021,218.47,218.47,218.47,218.47,,0.71%,Iron Ore Fines 62%
07/14/2021,216.93,216.93,216.93,216.93,,-0.30%,Iron Ore Fines 62%
07/13/2021,217.58,217.58,217.58,217.58,,0.61%,Iron Ore Fines 62%
07/12/2021,216.26,216.26,216.26,216.26,,1.02%,Iron Ore Fines 62%
07/09/2021,214.08,214.08,214.08,214.08,,-0.61%,Iron Ore Fines 62%
07/08/2021,215.39,215.39,215.39,215.39,,-1.03%,Iron Ore Fines 62%
07/07/2021,217.64,217.64,217.64,217.64,,0.26%,Iron Ore Fines 62%
07/06/2021,217.08,217.08,217.08,217.08,,0.01%,Iron Ore Fines 62%
07/05/2021,217.06,217.06,217.06,217.06,,2.36%,Iron Ore Fines 62%
07/02/2021,212.06,212.06,212.06,212.06,,-0.55%,Iron Ore Fines 62%
07/01/2021,213.23,213.23,213.23,213.23,,0.97%,Iron Ore Fines 62%
06/30/2021,211.19,214.55,214.55,211.19,,-1.52%,Iron Ore Fines 62%
06/29/2021,214.46,214.46,214.46,214.46,,-0.27%,Iron Ore Fines 62%
06/28/2021,215.04,215.04,215.04,215.04,,0.27%,Iron Ore Fines 62%
06/25/2021,214.46,214.46,214.46,214.46,,0.51%,Iron Ore Fines 62%
06/24/2021,213.38,213.38,213.38,213.38,,-0.26%,Iron Ore Fines 62%
06/23/2021,213.93,213.93,213.93,213.93,,0.46%,Iron Ore Fines 62%
06/22/2021,212.96,212.96,212.96,212.96,,1.03%,Iron Ore Fines 62%
06/21/2021,210.79,210.79,210.79,210.79,,-1.54%,Iron Ore Fines 62%
06/18/2021,214.08,214.08,214.08,214.08,,-0.09%,Iron Ore Fines 62%
06/17/2021,214.27,214.27,214.27,214.27,,0.40%,Iron Ore Fines 62%
06/16/2021,213.42,213.42,213.42,213.42,,-0.88%,Iron Ore Fines 62%
06/15/2021,215.32,215.32,215.32,215.32,,-0.21%,Iron Ore Fines 62%
06/14/2021,215.78,215.78,215.78,215.78,,0.66%,Iron Ore Fines 62%
06/11/2021,214.37,214.37,214.37,214.37,,0.73%,Iron Ore Fines 62%
06/10/2021,212.81,212.81,212.81,212.81,,1.20%,Iron Ore Fines 62%
06/09/2021,210.29,210.29,210.29,210.29,,1.37%,Iron Ore Fines 62%
